lang|text|created_at
en|RT @GovGaryJohnson: I agree with @HillaryClinton - don't vote for @realDonaldTrump. #debates|Tue Nov 08 01:20:50 +0000 2016
en|RT @NRA: .@HillaryClinton: An out-of-touch hypocrite who will leave YOU defenseless! #2A #ElectionFinalThoughts #NeverHillary https://t.co/…|Tue Nov 08 01:20:50 +0000 2016
en|You think Chris Christie snuck into this Bruce Springsteen performance on Independence Mall for Hillary? https://t.co/jDRiD3cciR|Tue Nov 08 01:20:50 +0000 2016
en|RT @drunkamerica: Hillary will take lead early tomorrow, until Republicans get off work.|Tue Nov 08 01:20:50 +0000 2016
en|@SomeGuysCat @HillaryClinton @POTUS and don't forget kids will be vaccinated without parents consent with her. (See CA) and adults will too|Tue Nov 08 01:20:50 +0000 2016
en|@MikeMcCroskey You can bet both of them have nice fat off shore accounts from that missing 6 billion when Hillary was Sec of State PURE EVIL|Tue Nov 08 01:20:51 +0000 2016
en|RT @FoxNews: .@edhenry: Fmr FBI officials warning that win or lose, Hillary &amp; Bill Clinton’s work at the family fdn still being… |Tue Nov 08 01:20:50 +0000 2016
en|"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl…"|Tue Nov 08 01:20:50 +0000 2016
en|RT @mateagold: Madonna doing live pop-up concert right now in NYC for @HillaryClinton--&gt; https://t.co/kdmewtbzHx|Tue Nov 08 01:20:51 +0000 2016
en|RT @Fahrenthold: I've asked @KellyannePolls and others to suggest charities to call, where I could find evidence of @realDonaldTrump… |Tue Nov 08 01:20:51 +0000 2016
en|RT @RosKoMotah: If Hillary freed Kodak she'd win the state of Florida|Tue Nov 08 01:20:51 +0000 2016
en|RT @JordanHokaj: One more before election day with my autographed Hat. Vote! #MAGAselfie #MAGA3X #WomenforTrump @Cernovich… |Tue Nov 08 01:20:51 +0000 2016
en|#Hillary #trump  Hillary's got to buy votes with free concerts|Tue Nov 08 01:20:51 +0000 2016
en|"RT @TeamTrump: .@realDonaldTrump packs Scranton, Pennsylvania rally to the rafters #MAGA
https://t.co/Ou4NEwS8GM"|Tue Nov 08 01:20:51 +0000 2016
en|RT @BreitbartNews: Daily reminder that Hillary suffered a brain injury so severe she used it as an excuse not to answer FBI questions. http…|Tue Nov 08 01:20:51 +0000 2016
en|"RT @tnpaw: #ImVotingBecause I am a Christian and refuse to eat/drink #Spirit Cooking. No to Satan, no to Satan's spawn Hillary
So no, vote…"|Tue Nov 08 01:20:51 +0000 2016
en|68% want trump; if hrc gets elected; she has been installed by the zion corruption machine https://t.co/gCglEkz5hO|Tue Nov 08 01:20:51 +0000 2016
en|Had an amazing time at today's @HillaryClinton rally in #Michigan with @kayla_stryker! #ImWitHer #VOTEHILLARY… https://t.co/6cJZRYqZD4|Tue Nov 08 01:20:50 +0000 2016
en|RT @LisaGoodwin1: Everybody talks about Hillary Clinton being a role model for their daughters. I think she's a role model for my son… |Tue Nov 08 01:20:51 +0000 2016
en|RT @dmartosko: Trump's last punch: He tells crowd of screaming Pennsylvanians that 'Hillary is the face of failure' https://t.co/505ZYsPtT6…|Tue Nov 08 01:20:51 +0000 2016
en|RT @EricTrump: Just landed in #Manchester #NewHampshire with @realDonaldTrump #MakeAmericaGreatAgain 🇺🇸🇺🇸🇺🇸 https://t.co/zwlceVHzRq|Tue Nov 08 01:20:51 +0000 2016
en|"RT @lisaAlmostPhD: @MissZindzi When any follow up to Trump being accused of rape is ""but Hillary..."" it's frightening. There's no ""but"" aft…"|Tue Nov 08 01:20:51 +0000 2016
en|"RT @BernieSanders: ""The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competiti… "|Tue Nov 08 01:20:51 +0000 2016
en|RT @theforcefuI: And 20 children aged 6 to 7 were shot at Sandy Hooks Elementary by an American Citizen born and raised in the USA. https:/…|Tue Nov 08 01:20:51 +0000 2016
en|RT @alexlionh: #ImVotingBecause the people of the USA deserve to live without an elite establishment ruling them. #Hillary is for them. #Tr…|Tue Nov 08 01:20:51 +0000 2016
en|RT @Honey17011: I'm so proud of Hillary for her focus, determination &amp; grace. She never quits-a true public servant dedicated to do… |Tue Nov 08 01:20:51 +0000 2016
en|RT @Scarlett210: #Hillary wants to give your #SocialSecurity benefits to #illegals! U worked 4 them. #USElections2016 #OH #PA #NC… |Tue Nov 08 01:20:51 +0000 2016
en|RT @SamanthaSilver0: Another day, another fake accusation against Trump by Hillary and her cronies. #WikiLeaks  #PodestaEmails… |Tue Nov 08 01:20:51 +0000 2016
en|RT @PoliticsPeach: Racist Ana Navarro who's family are wealthy slumlords in FLA, endorsing Hillary is no surprise. CNN pays her well 2 prot…|Tue Nov 08 01:20:51 +0000 2016
en|RT @Varneyco: Flint mom whose question was leaked to the Clinton campaign ahead of a debate: @HillaryClinton​ 'should be disquali… |Tue Nov 08 01:20:51 +0000 2016
en|RT @PoliticusSarah: Slew Of Election Eve Polling Shows Hillary Clinton On The Verge Of Making History via @politicususa https://t.co/8uYDmT…|Tue Nov 08 01:20:51 +0000 2016
en|"RT @Lrihendry: THE BLOODSHED AND VIOLENCE BY HILLARY CLINTON SUPPORTERS SHOULD DISGUST AND SICKEN ALL AMERICANS! 

VOTE #Trump2016… "|Tue Nov 08 01:20:51 +0000 2016
en|one more day just watch out for what hillarys people are doing planning on just grabbing thr pres. without premissi… https://t.co/5qct2an2JV|Tue Nov 08 01:20:51 +0000 2016
en|RT @timjeby: Hillary rally at Independence Mall reminds me of the 2008 photo of candidate Obama at the Gateway Arch. https://t.co/WX9eC3s8IV|Tue Nov 08 01:20:51 +0000 2016
en|RT @memeprovider: We don't want Trump, we don't want Hillary, we just want Cory back in the house|Tue Nov 08 01:20:51 +0000 2016
en|@KellyannePolls the millennials @HillaryClinton rally aren't even paying attention to @springsteen . They are waiting for the next Potus.|Tue Nov 08 01:20:51 +0000 2016
en|RT @HillaryforOH: Rose escaped Nazi Germany at 15 &amp; is a proud American! Despite a recent broken hip, she just proudly cast her ballo… |Tue Nov 08 01:20:51 +0000 2016
en|Very sad. Just like Hillary you are pretending to be some kind of victim. You have every right a man has. I am no v… https://t.co/6Ajdi4A3mh|Tue Nov 08 01:20:51 +0000 2016
en|RT @terrywhitneyMI: #ford moved its small cars division from #Michigan to #Mexico thanks to #NAFTA  choice is jobs or more job losses.   Go…|Tue Nov 08 01:20:51 +0000 2016
en|RT @TEN_GOP: RT if you are certain that Trump will beat Hillary and become the 45th President of The United States!🇺🇸… |Tue Nov 08 01:20:51 +0000 2016
en|RT @ethan_sommer23: Hillary killed harambe|Tue Nov 08 01:20:51 +0000 2016
en|@AC360 @davidaxelrod @MichelleObama @HillaryClinton Lol!  Ask Axlerod if he had been to many pizza parties at Podesta's lately. #jimmycomet|Tue Nov 08 01:20:51 +0000 2016
en|RT @thehill: Madonna: ‘Vote Hillary or we're f-cked’ https://t.co/4sjzpgGkBH https://t.co/JjplxEEbWl|Tue Nov 08 01:20:51 +0000 2016
en|"RT @ConstanceQueen8: The Stakes R Monumental
🇺🇸Nationalism vs Globalism🌎
Ramifications 4 Generations😳
Vote #Trump #Election2016 
#NoDAPL… "|Tue Nov 08 01:20:51 +0000 2016
en|RT @ABCPolitics: Hours before polls open, crowd awaits @HillaryClinton, @POTUS, @FLOTUS, @springsteen and more in Philly… |Tue Nov 08 01:20:51 +0000 2016
en|RT @TEN_GOP: This video of bunch of thugs stepping on the American flag is a good reminder why it so important to keep Hillary o… |Tue Nov 08 01:20:51 +0000 2016
en|RT @ColMorrisDavis: ... yet the candidate with a trial date for fraud is @realDonaldTrump who on November 28th answers for his bogus Tr… |Tue Nov 08 01:20:51 +0000 2016
en|"RT @NanaMaryto8: ""Hillary appeared at concert by Jay-Z who spewed lyrics w n-word, f-bombs,b-word...Neither Hillary nor the mainstre… "|Tue Nov 08 01:20:51 +0000 2016
en|@mrclassicalmusi @HillaryClinton LOOKING FORWARD TO THIS TOMORROW NIGHT BB. https://t.co/EWKoVkrBQN|Tue Nov 08 01:20:51 +0000 2016
en|"RT @brookejarvis: ""scheduling discussions, routine office chatter &amp; the occasional instruction from Mrs. Clinton to print something."" https…"|Tue Nov 08 01:20:51 +0000 2016
en|RT @roycan79: #NEWHAMPSHIRE'S 2017 #OBAMACARE PREMIUMS UP 19-39%! Families say w/ STAGNANT wages can't AFFORD!  #Trump will LOWER… |Tue Nov 08 01:20:51 +0000 2016
en|"RT @HuffingtonPost: Louis C.K. says Hillary Clinton is a tough mom who ""takes care of s**t"" https://t.co/23nMOZRYYU https://t.co/nQvi1plKgF"|Tue Nov 08 01:20:51 +0000 2016
en|"RT @StoneColdTruth: https://t.co/d3tFWXBa7q ""look for every criminal charge possible for Hillary, the unions, the Democrats, all of you"" #D…"|Tue Nov 08 01:20:52 +0000 2016
en|RT @sassy1ntn: But didn't she say for? #PodestaEmails34 #DrainTheSwamp #wikileaks https://t.co/vcLPx1xF0i|Tue Nov 08 01:20:52 +0000 2016
en|RT @itsmeegghhaann: I am still to this day completely fathomed that people are voting for @HillaryClinton solely because she is a woman|Tue Nov 08 01:20:52 +0000 2016
en|"RT @SamanthaSilver0: Law: ""Presidential candidates aren't allow to coordinate with Super PACs."" Hillary's campaign: ""Meh.""… "|Tue Nov 08 01:20:51 +0000 2016
en|RT @1942bs: Donald Trump said it's cheating for Beyoncé to campaign for Hillary. Imagine being that powerful https://t.co/ZvUsTSDal2|Tue Nov 08 01:20:51 +0000 2016
en|"RT @gail_kissock: @rudygiulianiGOP @realDonaldTrump @MariaTCardona - ""give me a tic tac in case I start kissing her. I can't help myself"""|Tue Nov 08 01:20:52 +0000 2016
en|"@terlyn222 

You're either for Trump or Hillary
In this race
Forgive me .?"|Tue Nov 08 01:20:52 +0000 2016
en|RT @realDonaldTrump: Hey Missouri let's defeat Crooked Hillary &amp; @koster4missouri! Koster supports Obamacare &amp; amnesty! Vote outsider Navy…|Tue Nov 08 01:20:52 +0000 2016
en|"RT @Roni_K_Patriot: LeBron picks Hillary! 
#ImVotingBecause
#BonJovi
@Cernovich @JaredWyand @PrisonPlanet @JackPosobiec @mitchellvii… "|Tue Nov 08 01:20:52 +0000 2016
en|"RT @David52Stone: Yep America this is it
When you wake in the AM it Begins
The Restoration of LAW &amp; ORDER is in your Hands
Stop… "|Tue Nov 08 01:20:52 +0000 2016
en|@SpeakerRyan fyi you killed the Republican party.  If @realDonaldTrump loses you are to blame along with your anti trump cronies in office|Tue Nov 08 01:20:52 +0000 2016
en|"RT @ArlenWms: BREAKING: FBI Has Shock Evidence of Hillary ""Orgy Island"" Retreats https://t.co/vSRVDZfQvu #G8M #NWO perverts, more #spiritco…"|Tue Nov 08 01:20:52 +0000 2016
en|AND SUPER PREDATORS THAT NEED TO BE BROUGHT TO HEEL HRC IS A LIAR AND CORRUPT https://t.co/FbWzlkpUlE|Tue Nov 08 01:20:52 +0000 2016
en|"RT @Fahrenthold: FINAL UPDATE: I spent 6 months looking for proof that @realDonaldTrump gives ""tens of millions"" to charity, as he c… "|Tue Nov 08 01:20:52 +0000 2016
en|RT @JaredWyand: You'll never see a Hillary rally start with the Pledge of Allegiance because the democrats imported an electorate w… |Tue Nov 08 01:20:52 +0000 2016
en|RT @theforcefuI: And 20 children aged 6 to 7 were shot at Sandy Hooks Elementary by an American Citizen born and raised in the USA. https:/…|Tue Nov 08 01:20:52 +0000 2016
en|Hillary constantly preaches hatred of Wall Street and big banks, yet they are some of her largest contributors.  Can you say HYPOCRITE??|Tue Nov 08 01:20:52 +0000 2016
en|I think most of the KatyCats support Hillary and that's A-okay! But I seen other fandoms that oppose to their faves like LMs lol|Tue Nov 08 01:20:52 +0000 2016
en|@realDonaldTrump you look like a loaf of butterbread|Tue Nov 08 01:20:52 +0000 2016
en|RT @memeprovider: We don't want Trump, we don't want Hillary, we just want Cory back in the house|Tue Nov 08 01:20:52 +0000 2016
en|RT @based_jane: So much for @HillaryClinton writing her own tweets https://t.co/AlUBurFKeh #PodestaEmails34 https://t.co/qqJqfa7TNJ|Tue Nov 08 01:20:52 +0000 2016
en|"RT @TheDailyEdge: Trump: ""Hillary will be like a third term of Obama"" 

BREAKING: Obama now more popular than Reagan was in '88 https://t.c…"|Tue Nov 08 01:20:52 +0000 2016
en|RT @IngrahamAngle: OK #Minnesota! You have an opportunity to take a stand against corruption &amp; for #America. @realDonaldTrump|Tue Nov 08 01:20:52 +0000 2016
en|RT @memeprovider: We don't want Trump, we don't want Hillary, we just want Cory back in the house|Tue Nov 08 01:20:52 +0000 2016
en|RT @lgmaterna: #ImVotingBecause Hillary has bombed more children than she has helped, and Bill has jailed more black Americans than he has…|Tue Nov 08 01:20:52 +0000 2016
en|RT @NPR: Closing ads from @HillaryClinton and @realDonaldTrump show stark difference in how each candidate ran for president. https://t.co/…|Tue Nov 08 01:20:52 +0000 2016
en|RT @dmartosko: This is what it looked like when we entered the Freedom Hills Amphitheater where @realDonaldTrump speaks tonight. A… |Tue Nov 08 01:20:52 +0000 2016
en|"RT @bfraser747: 💥💥 #PodestaEmails33 

New emails: Donna Brazille 
leaked 2 more debate questions to #HillaryClinton ~ @wikileaks… "|Tue Nov 08 01:20:52 +0000 2016
en|RT @KimCostello: .@Rosie told a joke and @realdonaldtrump tried to destroy her. Tues= bittersweet; but u get the #LastLaughRosie.… |Tue Nov 08 01:20:52 +0000 2016
en|"RT @TeamTrump: .@realDonaldTrump packs Scranton, Pennsylvania rally to the rafters #MAGA
https://t.co/Ou4NEwS8GM"|Tue Nov 08 01:20:52 +0000 2016
en|RT @LisaMMacri: Nighttime's the right time for canvassing! #GroundGame @HillaryforFL @SFL4Hillary @Gators4Hillary @HillaryClinton… |Tue Nov 08 01:20:52 +0000 2016
en|Prayers to @realDonaldTrump to be the presence and the light that we all need. The world is watching and praying for you to win. 🙏🌎|Tue Nov 08 01:20:52 +0000 2016
en|RT @prettycasual_: Me throwing my vote to Hillary tomorrow. #ElectionFinalThoughts https://t.co/cSDQOY4pT5|Tue Nov 08 01:20:52 +0000 2016
en|"@FerrantiRose a vote for Hillary is a vote for this monster
https://t.co/zNyoSVY308"|Tue Nov 08 01:20:52 +0000 2016
en|@SandraTXAS @michaelkeyes @EmfingerSScout @Lrihendry @AppSame @LeahR77 --  So we need to vote for Mr. @realDonaldTrump|Tue Nov 08 01:20:52 +0000 2016
en|Wikileaks=&gt; Hillary Camp Openly Plots to Lie @TRepublican @AllenWestRepub @CBSSunday @foxandfriends @*Americas*HQS https://t.co/PR3e2iEDij|Tue Nov 08 01:20:52 +0000 2016
en|"RT @Jcbowling1985: #HillaryClinton's campaign ""doesn't value black folks"" She only wants your vote. #VoteTrump #DonaldTrump… "|Tue Nov 08 01:20:52 +0000 2016
en|"RT @AnnCoulter: Ann Coulter: Hillary Clinton's Presidency Would Be ""The End Of America"" - https://t.co/UXOgwtNXFO"|Tue Nov 08 01:20:52 +0000 2016
en|"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl…"|Tue Nov 08 01:20:52 +0000 2016
en|Breaking News - Sec. Hillary Clinton has won the kindergarten presidential election 19-4!  If… https://t.co/09RbrTwmxC|Tue Nov 08 01:20:52 +0000 2016
en|If the Hillary Facebook pic filter puts an H over your face, does the Trump version put a penis on your face like a frat boy would draw?|Tue Nov 08 01:20:52 +0000 2016
en|RT @BreitbartNews: Don't forget: Stephanopoulos does not disclose his work in the Clinton White House while covering Hillary's run! https:/…|Tue Nov 08 01:20:52 +0000 2016
en|RT @Kianeira: The idea of listening to @HillaryClinton screeching four years makes me want to vomit.|Tue Nov 08 01:20:52 +0000 2016
en|RT @ChristieC733: The ppl who rigged the system are supporting #Hillary because they know as long as she is in charge nothing will ev… |Tue Nov 08 01:20:52 +0000 2016
en|RT @danqerovs: @realDonaldTrump how are you even a candidate|Tue Nov 08 01:20:53 +0000 2016
en|@kupajo322 @realDonaldTrump @mike_pence You make my heart happy. GOD bless you.|Tue Nov 08 01:20:53 +0000 2016
en|RT @AdamParkhomenko: Madonna for Hillary. NYC https://t.co/0Up2CoSm76|Tue Nov 08 01:20:53 +0000 2016
en|RT @ColMorrisDavis: ... yet the candidate with a trial date for fraud is @realDonaldTrump who on November 28th answers for his bogus Tr… |Tue Nov 08 01:20:53 +0000 2016
en|RT @2016Deplorables: Instead of doing his job, Obama is using YOUR tax money to campaign for Hillary. #AboveTheLaw https://t.co/YxRlu8X6cJ|Tue Nov 08 01:20:52 +0000 2016
en|Amen https://t.co/ZCRlitvGYf|Tue Nov 08 01:20:53 +0000 2016
en|RT @based_jane: So much for @HillaryClinton writing her own tweets https://t.co/AlUBurFKeh #PodestaEmails34 https://t.co/qqJqfa7TNJ|Tue Nov 08 01:20:53 +0000 2016
en|RT @RealJeremyNolt: #ImVotingBecause I do NOT want war with Russia. War Hawks like Hillary Clinton don't send their kids to die, they send…|Tue Nov 08 01:20:52 +0000 2016
en|RT @NeilTurner_: @realDonaldTrump Put Hillary in prison and #MakeAmericaGreatAgain! GET OUT AND VOTE! https://t.co/SWN3rUguy3|Tue Nov 08 01:20:53 +0000 2016
en|RT @africanroaster: Aragorn.....true in life as well...... https://t.co/w3NiBE95Cs|Tue Nov 08 01:20:53 +0000 2016
en|RT @LamboTx1: I never felt MORE like saying AMEN than i do right now!!       AMEN!!!! 🚂💨💨🇺🇸 https://t.co/Fe440sEQp8|Tue Nov 08 01:20:53 +0000 2016
en|RT @chrgdup1973: I've noticed 2day the #MSM is acting as if @HillaryClinton holding 4 rallies in 4 states is unprecedented by a candidate s…|Tue Nov 08 01:20:53 +0000 2016
en|I'll leave that to movement conservative @/KurtSchlichter @NH92276 https://t.co/HRklj4FZIM|Tue Nov 08 01:20:53 +0000 2016
en|CLINTON CONFUSION: Hillary unsure whether to get on plane or in car on tarmac https://t.co/NLx3JkS81Q via @american_mirrors|Tue Nov 08 01:20:53 +0000 2016
en|RT @Bloviate_Barbie: #ImVotingBecause Hillary raised $72 million dollars for her Foundation at the World's Fair in Shanghai while she wa… |Tue Nov 08 01:20:53 +0000 2016
en|"RT @TheDailyEdge: Trump: ""Hillary will be like a third term of Obama"" 

BREAKING: Obama now more popular than Reagan was in '88 https://t.c…"|Tue Nov 08 01:20:53 +0000 2016
en|"RT @StoneColdTruth: https://t.co/d3tFWXBa7q ""look for every criminal charge possible for Hillary, the unions, the Democrats, all of you"" #D…"|Tue Nov 08 01:20:53 +0000 2016
en|"RT @WDFx2EU8: #ElectionFinalThoughts Hillary Raped Minor, screaming, 'Eat me, oh god, eat me now'; From Cathy Obrien's ""Trancefor… "|Tue Nov 08 01:20:53 +0000 2016
en|"RT @HillaryClinton: ""Today, I'm asking for your vote. Tomorrow, let's make history together."" —Hillary https://t.co/jfd3CXu1CS https://t.co…"|Tue Nov 08 01:20:53 +0000 2016
en|RT @AmbJohnBolton: Retweet if you agree: In the court of public opinion, @HillaryClinton is guilty. https://t.co/rc06WZ43uZ|Tue Nov 08 01:20:53 +0000 2016
en|RT @realDonaldTrump: Hey Missouri let's defeat Crooked Hillary &amp; @koster4missouri! Koster supports Obamacare &amp; amnesty! Vote outsider Navy…|Tue Nov 08 01:20:53 +0000 2016
en|RT @shondarhimes: The Best Way You Can Help Hillary Now: Fund Rides to the Polls https://t.co/8tIi79p2KL|Tue Nov 08 01:20:53 +0000 2016
en|RT @0hour: Here is a lineup of what Hillary Clinton has planned for America who is super excited! Come on lets vote for a dict… |Tue Nov 08 01:20:53 +0000 2016
en|RT @EricTrump: Just landed in #Manchester #NewHampshire with @realDonaldTrump #MakeAmericaGreatAgain 🇺🇸🇺🇸🇺🇸 https://t.co/zwlceVHzRq|Tue Nov 08 01:20:53 +0000 2016
en|"RT @PrisonPlanet: Jill Stein: A Hillary presidency is a ""mushroom cloud waiting to happen"". https://t.co/c0OlDTpkbg"|Tue Nov 08 01:20:53 +0000 2016
en|"RT @TeamTrump: .@realDonaldTrump packs Scranton, Pennsylvania rally to the rafters #MAGA
https://t.co/Ou4NEwS8GM"|Tue Nov 08 01:20:53 +0000 2016
en|"RT @Fahrenthold: FINAL UPDATE: I spent 6 months looking for proof that @realDonaldTrump gives ""tens of millions"" to charity, as he c… "|Tue Nov 08 01:20:53 +0000 2016
en|RT @EricTrump: Just landed in #Manchester #NewHampshire with @realDonaldTrump #MakeAmericaGreatAgain 🇺🇸🇺🇸🇺🇸 https://t.co/zwlceVHzRq|Tue Nov 08 01:20:53 +0000 2016
en|RT @TheJayBurns: You know Hillary trash not one person is celebrating that she may be the first woman president lmfao|Tue Nov 08 01:20:53 +0000 2016
en|RT @LisaGoodwin1: Everybody talks about Hillary Clinton being a role model for their daughters. I think she's a role model for my son… |Tue Nov 08 01:20:53 +0000 2016
en|RT @USAforTrump2016: REPORT: Team Hillary Surrendering Ohio, Florida and North Carolina https://t.co/2n1JBQuLiM via @gatewaypundit|Tue Nov 08 01:20:53 +0000 2016
en|"RT @LVNancy: #ImVotingBecause #Christian Lives Matter ♻️ #Hillary will be an extension of the Obama years
#Trump2016… "|Tue Nov 08 01:20:53 +0000 2016
en|"RT @PJStrikeForce: #ImVotingBecause 
#Trump is the Only one who Really Loves Us &amp; tells us so!! 😊XXOOXXO😊 https://t.co/RTuozYI4W5"|Tue Nov 08 01:20:53 +0000 2016
en|"@LionelMedia -- remember Hillary called half of Trump's people ""irredeemable"". https://t.co/taB0i0Wokj"|Tue Nov 08 01:20:53 +0000 2016
en|"RT @SandraTXAS: Poor people voting for big gov liberalism for 50 years.....and still poor

#ElectionFinalThoughts
#Election2016… "|Tue Nov 08 01:20:53 +0000 2016
en|RT @LisaGoodwin1: Everybody talks about Hillary Clinton being a role model for their daughters. I think she's a role model for my son… |Tue Nov 08 01:20:53 +0000 2016
en|RT @KillerKellyReno: #ImVotingBecause @realDonaldTrump is the only candidate I believe in to fix the corruption in WDC. #Trump2016 will… |Tue Nov 08 01:20:53 +0000 2016
en|RT @chefjoseandres: @realDonaldTrump Mr. Trump if you like Hispanics/Latinos why don't you simply apologize about your negative  comments t…|Tue Nov 08 01:20:53 +0000 2016
en|RT @Bloviate_Barbie: #ImVotingBecause Hillary promised a bonus if she wins. WTF does this mean @johnpodesta? Buying the media to win ele… |Tue Nov 08 01:20:53 +0000 2016
en|RT @xBenJamminx: Digging when I get home #podestaemails34 https://t.co/neOmE3fo4H|Tue Nov 08 01:20:53 +0000 2016
en|RT @LisaGoodwin1: Everybody talks about Hillary Clinton being a role model for their daughters. I think she's a role model for my son… |Tue Nov 08 01:20:53 +0000 2016
en|RT @piercespears: Historians will look back at this video and say this is why Hillary won the election  https://t.co/aaAKHIKPyv|Tue Nov 08 01:20:53 +0000 2016
en|So if Hillary Clinton gets into the oval office how long until the desk and chair are thrown away?|Tue Nov 08 01:20:53 +0000 2016
en|RT @memeprovider: We don't want Trump, we don't want Hillary, we just want Cory back in the house|Tue Nov 08 01:20:53 +0000 2016
en|"RT @KatyTurNBC: We pulled him away from his cheeseburger for this: James Taylor Makes Pitch For Hillary Clinton | MSNBC - YouTube https://t…"|Tue Nov 08 01:20:53 +0000 2016
en|#Breaking: On the eve of #USElections2016, #wikileaks release more #Podesta emails. #PresidentialElection #USA https://t.co/v1z7j4KNSy|Tue Nov 08 01:20:53 +0000 2016
en|RT @danmericaCNN: Hillary Clinton's biggest event of the 2016 campaign: Independence Mall w/ POTUS, FLOTUS, WJC and Springsteen https://t.c…|Tue Nov 08 01:20:53 +0000 2016
en|RT @JordanChariton: BREAKING: @DonnaBrazile fed MORE questions to @HillaryClinton camp ahead of March town hall #PodestaEmails33 https://t.…|Tue Nov 08 01:20:53 +0000 2016
en|@realDonaldTrump Final Trump rally in Manchester tonite! 40K watching on internet|Tue Nov 08 01:20:53 +0000 2016
en|I liked this as she deserves to be a president of USA  https://t.co/apRcdQ13iX|Tue Nov 08 01:20:53 +0000 2016
en|RT @Yair_Rosenberg: In Oct 2015, Russia Today aired a bizarre anti-Semitic conspiracy theory claiming Hillary was controlled by the Jew… |Tue Nov 08 01:20:53 +0000 2016
en|RT @EricTrump: Awesome to be in #Scranton #PA! #MakeAmericaGreatAgain  🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/NsxZNVDCLO|Tue Nov 08 01:20:53 +0000 2016
en|"RT @wikileaks: New emails reveal Donna Brazille leaked two more debate questions to Hillary Clinton https://t.co/C9flji5x7I 

More: https:/…"|Tue Nov 08 01:20:53 +0000 2016
en|"RT @kristilade: ""I just had to do the right thing.I had to do it.I had no choice.I see what’s happening to our country. It’s going… "|Tue Nov 08 01:20:53 +0000 2016
